Date,Open,High,Low,Close,Adj Close,Volume
2015-07-04,260.549988,274.140015,257.609985,270.140015,270.140015,12906220
2015-07-05,270.140015,277.480011,266.459991,269.079987,269.079987,14242625
2015-07-06,269.079987,271.339996,263.209991,266.209991,266.209991,11104556
2015-07-07,266.209991,273.570007,263.179993,268.640015,268.640015,12157995
2015-07-08,268.640015,272.309998,265.130005,269.140015,269.140015,13058350
2015-07-09,269.140015,297.850006,266.910004,283.619995,283.619995,33254590
2015-07-10,283.619995,298.760010,282.279999,291.970001,291.970001,13584989
2015-07-11,291.970001,315.880005,291.260010,310.440002,310.440002,36866127
2015-07-12,310.440002,310.880005,276.850006,290.350006,290.350006,42741263
2015-07-13,290.350006,296.959991,285.170013,286.959991,286.959991,17635928
2015-07-14,286.959991,292.920013,283.170013,283.420013,283.420013,17274148
2015-07-15,283.420013,290.839996,273.279999,276.589996,276.589996,34155564
2015-07-16,276.589996,280.760010,271.170013,279.619995,279.619995,17217352
2015-07-17,279.619995,282.529999,243.240005,274.049988,274.049988,15358107
2015-07-18,274.049988,277.070007,271.850006,273.179993,273.179993,8322466
2015-07-19,273.179993,278.850006,271.820007,277.679993,277.679993,12900609
2015-07-20,277.679993,281.049988,274.190002,275.089996,275.089996,13667891
2015-07-21,275.089996,277.390015,273.119995,276.459991,276.459991,11596311
2015-07-22,276.459991,277.850006,274.470001,275.519989,275.519989,9870635
2015-07-23,275.519989,289.809998,274.260010,288.369995,288.369995,21095041
2015-07-24,288.369995,291.239990,284.670013,288.739990,288.739990,12024889
2015-07-25,288.739990,293.279999,286.769989,291.769989,291.769989,9038050
2015-07-26,291.769989,295.790009,285.399994,293.010010,293.010010,20358325
2015-07-27,293.010010,296.679993,291.670013,293.700012,293.700012,14466428
2015-07-28,293.700012,294.720001,286.890015,288.369995,288.369995,14738216
2015-07-29,288.369995,289.890015,284.910004,287.019989,287.019989,12888680
2015-07-30,287.019989,288.690002,280.769989,283.730011,283.730011,14019071
2015-07-31,283.730011,284.529999,276.299988,280.470001,280.470001,11068826
2015-08-01,280.470001,282.500000,275.929993,281.359985,281.359985,9978638
2015-08-02,281.359985,285.000000,278.940002,281.579987,281.579987,13006246
2015-08-03,281.579987,285.660004,279.579987,284.299988,284.299988,12732203
2015-08-04,284.299988,285.450012,280.529999,281.720001,281.720001,10854754
2015-08-05,281.720001,281.980011,276.459991,278.000000,278.000000,9319083
2015-08-06,278.000000,279.600006,274.279999,277.890015,277.890015,11919665
2015-08-07,277.890015,278.920013,257.420013,258.600006,258.600006,22308123
2015-08-08,258.600006,266.750000,258.559998,263.869995,263.869995,15154749
2015-08-09,263.869995,266.630005,260.519989,263.299988,263.299988,12873441
2015-08-10,263.299988,269.899994,261.440002,269.029999,269.029999,13681939
2015-08-11,269.029999,271.500000,263.660004,267.660004,267.660004,15232934
2015-08-12,267.660004,268.390015,261.279999,263.440002,263.440002,14962211
2015-08-13,263.440002,267.220001,260.209991,265.029999,265.029999,13899139
2015-08-14,265.029999,266.549988,259.380005,260.519989,260.519989,10303301
2015-08-15,260.519989,261.920013,254.570007,257.119995,257.119995,17880398
2015-08-16,257.119995,259.929993,252.869995,257.130005,257.130005,12378054
2015-08-17,257.130005,257.529999,245.740005,246.720001,246.720001,23896056
2015-08-18,246.720001,247.949997,214.289993,226.000000,226.000000,55514712
2015-08-19,226.000000,238.029999,225.539993,234.660004,234.660004,21225055
2015-08-20,234.660004,236.300003,230.479996,232.399994,232.399994,13485729
2015-08-21,232.399994,235.070007,221.039993,229.539993,229.539993,16976922
2015-08-22,229.539993,232.699997,224.270004,226.750000,226.750000,11204081
2015-08-23,226.750000,228.429993,207.820007,211.429993,211.429993,43008579
2015-08-24,211.429993,226.550003,196.259995,220.509995,220.509995,40651749
2015-08-25,220.509995,230.690002,218.789993,224.970001,224.970001,20986286
2015-08-26,224.970001,228.440002,222.000000,222.729996,222.729996,13631111
2015-08-27,222.729996,234.809998,219.600006,231.639999,231.639999,20751420
2015-08-28,231.639999,233.089996,226.350006,228.500000,228.500000,10072201
2015-08-29,228.500000,232.320007,225.440002,228.399994,228.399994,9118089
2015-08-30,228.399994,231.789993,224.199997,229.470001,229.470001,12521966
2015-08-31,229.470001,231.449997,225.759995,227.179993,227.179993,15206241
2015-09-01,227.179993,230.589996,225.570007,228.630005,228.630005,13443780
2015-09-02,228.630005,229.619995,225.360001,226.199997,226.199997,12337406
2015-09-03,226.199997,231.059998,225.750000,230.250000,230.250000,14174313
2015-09-04,230.250000,235.610001,228.289993,233.669998,233.669998,11253257
2015-09-05,233.669998,243.639999,234.740005,239.860001,239.860001,15939620
2015-09-06,239.860001,242.660004,237.490005,239.580002,239.580002,13744695
2015-09-07,239.580002,246.380005,239.229996,243.240005,243.240005,18605471
2015-09-08,243.240005,244.339996,236.490005,237.410004,237.410004,16636258
2015-09-09,237.410004,240.630005,234.309998,238.080002,238.080002,14447606
2015-09-10,238.080002,241.020004,237.380005,239.899994,239.899994,10992443
2015-09-11,239.899994,240.320007,233.320007,235.600006,235.600006,10407178
2015-09-12,235.600006,236.160004,228.279999,230.190002,230.190002,11983360
2015-09-13,230.190002,232.639999,225.960007,229.910004,229.910004,14070910
2015-09-14,229.910004,242.830002,228.029999,229.529999,229.529999,11425472
2015-09-15,229.529999,230.889999,225.050003,228.600006,228.600006,11866728
2015-09-16,228.600006,235.169998,227.949997,232.720001,232.720001,12975914
2015-09-17,232.720001,234.690002,230.580002,232.210007,232.210007,12397851
2015-09-18,232.210007,233.350006,230.210007,231.110001,231.110001,8004103
2015-09-19,231.110001,232.669998,229.929993,231.089996,231.089996,7676869
2015-09-20,231.089996,231.630005,225.000000,226.330002,226.330002,12180039
2015-09-21,226.330002,233.240005,224.070007,230.009995,230.009995,16390021
2015-09-22,230.009995,232.199997,228.500000,229.889999,229.889999,10064288
2015-09-23,229.889999,235.839996,229.570007,233.759995,233.759995,16797644
2015-09-24,233.759995,237.580002,232.699997,235.029999,235.029999,14510987
2015-09-25,235.029999,235.710007,232.740005,234.300003,234.300003,9449846
2015-09-26,234.300003,234.750000,231.839996,232.500000,232.500000,8429802
2015-09-27,232.500000,240.389999,232.369995,238.869995,238.869995,15282768
2015-09-28,238.869995,240.389999,234.800003,236.710007,236.710007,13637645
2015-09-29,236.710007,237.830002,234.389999,235.929993,235.929993,11946864
2015-09-30,235.929993,238.660004,234.699997,237.050003,237.050003,12534482
2015-10-01,237.050003,238.449997,235.139999,236.710007,236.710007,11378441
2015-10-02,236.710007,239.520004,236.070007,238.580002,238.580002,10338780
2015-10-03,238.580002,277.579987,237.509995,238.330002,238.330002,7618430
2015-10-04,238.330002,240.529999,236.410004,240.149994,240.149994,14631928
2015-10-05,240.149994,247.610001,239.360001,246.139999,246.139999,19242190
2015-10-06,246.139999,247.279999,241.649994,242.979996,242.979996,15363142
2015-10-07,242.979996,244.789993,241.570007,242.580002,242.580002,10762328
2015-10-08,242.580002,244.559998,241.339996,244.039993,244.039993,9897714
2015-10-09,244.039993,245.929993,242.889999,245.350006,245.350006,9547124
2015-10-10,245.350006,248.259995,244.470001,247.649994,247.649994,10232454
2015-10-11,247.649994,248.020004,244.649994,245.350006,245.350006,9961674
2015-10-12,245.350006,251.190002,243.110001,248.779999,248.779999,18553307
2015-10-13,248.779999,255.059998,248.279999,252.330002,252.330002,17511356
2015-10-14,252.330002,256.760010,251.169998,254.440002,254.440002,15465023
2015-10-15,254.440002,267.269989,253.929993,262.869995,262.869995,24886162
2015-10-16,262.869995,275.410004,261.739990,269.579987,269.579987,30715446
2015-10-17,269.579987,272.440002,259.529999,261.670013,261.670013,13921233
2015-10-18,261.670013,265.950012,259.890015,263.820007,263.820007,15352671
2015-10-19,263.820007,272.119995,262.700012,269.750000,269.750000,20200355
2015-10-20,269.750000,272.170013,263.540009,267.109985,267.109985,16006977
2015-10-21,267.109985,278.739990,266.799988,274.420013,274.420013,25481882
2015-10-22,274.420013,279.769989,273.170013,276.920013,276.920013,19221822
2015-10-23,276.920013,283.049988,277.010010,282.559998,282.559998,16875626
2015-10-24,282.559998,295.559998,281.750000,287.859985,287.859985,32946170
2015-10-26,287.859985,287.619995,279.619995,285.149994,285.149994,20794049
2015-10-27,285.149994,298.429993,285.089996,294.660004,294.660004,31003938
2015-10-28,294.660004,307.459991,294.019989,303.540009,303.540009,35117112
2015-10-29,303.540009,318.480011,300.160004,313.630005,313.630005,43194878
2015-10-30,313.630005,334.920013,310.820007,327.119995,327.119995,50796456
2015-10-31,327.119995,333.250000,304.600006,311.239990,311.239990,33762428
2015-11-01,311.239990,324.339996,304.720001,322.950012,322.950012,23427549
2015-11-02,322.950012,365.750000,319.750000,359.279999,359.279999,76864059
2015-11-03,359.279999,416.779999,354.579987,396.489990,396.489990,163481625
2015-11-04,396.489990,492.799988,368.619995,400.890015,400.890015,229673024
2015-11-05,400.890015,447.239990,366.079987,382.700012,382.700012,121763708
2015-11-06,382.700012,396.350006,348.839996,369.809998,369.809998,94921694
2015-11-07,369.809998,391.750000,368.980011,385.089996,385.089996,39495095
2015-11-08,385.089996,389.779999,365.489990,371.559998,371.559998,35907981
2015-11-09,371.559998,385.109985,360.170013,380.220001,380.220001,47074440
2015-11-10,380.220001,381.380005,323.209991,336.690002,336.690002,74896052
2015-11-11,336.690002,341.760010,292.380005,304.709991,304.709991,83078426
2015-11-12,304.709991,346.130005,306.070007,333.850006,333.850006,54120828
2015-11-13,333.850006,341.790009,323.910004,333.769989,333.769989,32480298
2015-11-14,333.769989,369.799988,326.350006,331.769989,331.769989,23836097
2015-11-15,331.769989,334.779999,314.160004,317.450012,317.450012,28640663
2015-11-16,317.450012,332.010010,314.059998,330.209991,330.209991,28260517
2015-11-17,330.209991,342.910004,328.149994,333.910004,333.910004,32944787
2015-11-18,333.910004,337.390015,329.420013,335.920013,335.920013,26194853
2015-11-19,335.920013,335.640015,323.359985,324.980011,324.980011,28543062
2015-11-20,324.980011,327.059998,309.480011,321.119995,321.119995,35090324
2015-11-21,321.119995,328.420013,318.369995,324.700012,324.700012,14652996
2015-11-22,324.700012,326.940002,319.350006,322.779999,322.779999,11915632
2015-11-23,322.779999,325.000000,319.890015,322.119995,322.119995,13839023
2015-11-24,322.119995,323.260010,315.540009,318.350006,318.350006,16282941
2015-11-25,318.350006,330.040009,315.690002,327.519989,327.519989,25200934
2015-11-26,327.519989,368.920013,327.399994,353.739990,353.739990,73395832
2015-11-27,353.739990,363.899994,345.149994,359.519989,359.519989,36955394
2015-11-28,359.519989,360.079987,350.489990,355.829987,355.829987,19988111
2015-11-29,355.829987,372.839996,354.549988,370.839996,370.839996,24546100
2015-11-30,370.839996,382.559998,367.869995,377.970001,377.970001,48913368
2015-12-01,377.970001,379.019989,353.660004,361.799988,361.799988,40821470
2015-12-02,361.799988,363.429993,347.160004,359.980011,359.980011,32881089
2015-12-03,359.980011,371.369995,355.470001,360.309998,360.309998,31673283
2015-12-04,360.309998,363.950012,354.309998,361.670013,361.670013,21820610
2015-12-05,361.670013,390.279999,361.500000,386.690002,386.690002,43438102
2015-12-06,386.690002,402.190002,382.619995,393.380005,393.380005,52068577
2015-12-07,393.380005,398.739990,381.690002,394.279999,394.279999,38102878
2015-12-08,394.279999,411.070007,388.029999,410.670013,410.670013,29543120
2015-12-09,410.670013,424.579987,403.260010,416.000000,416.000000,61289838
2015-12-10,416.000000,420.359985,409.529999,415.489990,415.489990,29794270
2015-12-11,415.489990,453.369995,413.720001,449.829987,449.829987,76433917
2015-12-12,449.829987,467.709991,403.690002,432.290009,432.290009,91838640
2015-12-13,432.290009,440.970001,420.760010,434.690002,434.690002,27898250
2015-12-14,434.690002,449.450012,428.839996,442.000000,442.000000,97068568
2015-12-15,442.000000,464.230011,440.720001,462.649994,462.649994,48912227
2015-12-16,462.649994,465.160004,437.369995,453.980011,453.980011,84336145
2015-12-17,453.980011,458.440002,447.290009,455.529999,455.529999,29344348
2015-12-18,455.529999,466.119995,453.459991,463.179993,463.179993,38425211
2015-12-19,463.179993,465.989990,452.329987,461.200012,461.200012,28327900
2015-12-20,461.200012,462.760010,431.100006,441.779999,441.779999,54316484
2015-12-21,441.779999,445.540009,423.989990,437.589996,437.589996,53270215
2015-12-22,437.589996,443.220001,433.250000,437.029999,437.029999,28845536
2015-12-23,437.029999,444.779999,434.279999,442.429993,442.429993,27877349
2015-12-24,442.429993,460.619995,441.760010,452.980011,452.980011,36096662
2015-12-25,452.980011,457.440002,449.519989,454.049988,454.049988,19251958
2015-12-26,454.049988,456.480011,400.450012,415.369995,415.369995,88564770
2015-12-27,415.369995,425.510010,406.089996,422.390015,422.390015,28259303
2015-12-28,422.390015,429.850006,417.140015,421.760010,421.760010,28978639
2015-12-29,421.760010,433.559998,419.299988,431.920013,431.920013,30163445
2015-12-30,431.920013,435.040009,420.769989,427.149994,427.149994,29289416
2015-12-31,427.149994,433.119995,417.140015,429.950012,429.950012,27758278
2016-01-01,429.950012,437.950012,425.859985,433.989990,433.989990,20334286
2016-01-02,433.989990,437.429993,430.730011,433.720001,433.720001,14566820
2016-01-03,433.720001,434.140015,423.089996,430.700012,430.700012,23490162
2016-01-04,430.700012,435.260010,428.600006,433.320007,433.320007,22943968
2016-01-05,433.320007,435.250000,428.869995,431.200012,431.200012,19499588
2016-01-06,431.200012,432.109985,425.000000,430.820007,430.820007,18702334
2016-01-07,430.820007,457.540009,428.519989,457.049988,457.049988,58253615
2016-01-08,457.049988,462.920013,446.510010,452.869995,452.869995,41594025
2016-01-09,452.869995,454.549988,444.899994,448.309998,448.309998,17967113
2016-01-10,448.309998,448.880005,438.619995,446.190002,446.190002,19778456
2016-01-11,446.190002,451.079987,441.769989,447.720001,447.720001,25358480
2016-01-12,447.720001,448.410004,443.140015,445.040009,445.040009,19913400
2016-01-13,445.040009,443.720001,420.390015,432.179993,432.179993,39525195
2016-01-14,432.179993,433.739990,427.010010,429.130005,429.130005,19948730
2016-01-15,429.130005,430.149994,364.709991,372.260010,372.260010,107060613
2016-01-16,372.260010,386.720001,350.390015,385.040009,385.040009,68297105
2016-01-17,385.040009,390.720001,377.709991,382.470001,382.470001,25464382
2016-01-18,382.470001,387.290009,373.209991,384.399994,384.399994,26546465
2016-01-19,384.399994,386.690002,375.890015,379.459991,379.459991,25417876
2016-01-20,379.459991,425.720001,374.049988,414.579987,414.579987,76873917
2016-01-21,414.579987,423.420013,403.859985,410.239990,410.239990,37264942
2016-01-22,410.239990,411.489990,374.899994,382.649994,382.649994,56548790
2016-01-23,382.649994,395.429993,380.269989,388.609985,388.609985,23908533
2016-01-24,388.609985,405.399994,385.529999,402.130005,402.130005,25770175
2016-01-25,402.130005,403.779999,386.850006,392.760010,392.760010,26793044
2016-01-26,392.760010,397.739990,387.899994,389.779999,389.779999,22384754
2016-01-27,389.779999,397.369995,389.350006,395.019989,395.019989,17297117
2016-01-28,395.019989,395.420013,376.709991,379.690002,379.690002,29717813
2016-01-29,379.690002,385.750000,363.489990,380.290009,380.290009,51927041
2016-01-30,380.290009,381.750000,375.040009,377.760010,377.760010,13720656
2016-01-31,377.760010,380.540009,366.880005,369.839996,369.839996,14718855
2016-02-01,369.839996,379.779999,365.269989,372.179993,372.179993,27728088
2016-02-02,372.179993,376.630005,371.399994,373.920013,373.920013,19123252
2016-02-03,373.920013,375.890015,366.200012,368.019989,368.019989,22266682
2016-02-04,368.019989,391.829987,368.049988,390.649994,390.649994,38961905
2016-02-05,390.649994,391.149994,384.480011,386.459991,386.459991,23688228
2016-02-06,386.459991,386.350006,372.869995,376.679993,376.679993,29801286
2016-02-07,376.679993,382.609985,375.279999,377.940002,377.940002,15395728
2016-02-08,377.940002,380.920013,372.100006,372.630005,372.630005,23424062
2016-02-09,372.630005,377.589996,371.420013,375.320007,375.320007,20801701
2016-02-10,375.320007,385.380005,374.089996,381.880005,381.880005,37137791
2016-02-11,381.880005,383.230011,372.750000,379.450012,379.450012,23858467
2016-02-12,379.450012,386.399994,379.320007,384.040009,384.040009,20685663
2016-02-13,384.040009,392.570007,383.309998,390.100006,390.100006,18757146
2016-02-14,390.100006,405.929993,390.059998,405.500000,405.500000,29442484
2016-02-15,405.500000,410.850006,396.559998,401.070007,401.070007,34862753
2016-02-16,401.070007,409.750000,398.000000,406.420013,406.420013,27726590
2016-02-17,406.420013,421.450012,405.049988,417.140015,417.140015,37559686
2016-02-18,417.140015,425.510010,414.779999,421.399994,421.399994,32541108
2016-02-19,421.399994,424.260010,416.359985,419.980011,419.980011,21991480
2016-02-20,419.980011,442.660004,419.489990,440.059998,440.059998,48500793
2016-02-21,440.059998,447.609985,425.470001,437.869995,437.869995,44120520
2016-02-22,437.869995,440.179993,431.299988,437.790009,437.790009,24563748
2016-02-23,437.790009,440.760010,414.359985,419.899994,419.899994,39915706
2016-02-24,419.899994,425.170013,410.359985,422.720001,422.720001,28041199
2016-02-25,422.720001,427.179993,417.510010,423.480011,423.480011,22692099
2016-02-26,423.480011,427.579987,419.109985,427.320007,427.320007,22642013
2016-02-27,427.320007,434.140015,427.299988,431.299988,431.299988,18543436
2016-02-28,431.299988,435.619995,421.220001,432.470001,432.470001,21876091
2016-02-29,432.470001,441.320007,429.829987,436.209991,436.209991,30077319
2016-03-01,436.209991,439.019989,428.489990,434.040009,434.040009,29312670
2016-03-02,434.040009,435.910004,423.850006,425.359985,425.359985,24894311
2016-03-03,425.359985,425.829987,414.940002,419.559998,419.559998,33188751
2016-03-04,419.559998,423.390015,407.200012,409.480011,409.480011,31416610
2016-03-05,409.480011,410.059998,386.929993,399.000000,399.000000,51725937
2016-03-06,399.000000,412.019989,393.089996,405.959991,405.959991,25324456
2016-03-07,405.959991,416.579987,401.980011,414.869995,414.869995,25349627
2016-03-08,414.869995,416.720001,408.420013,411.899994,411.899994,22204517
2016-03-09,411.899994,414.880005,408.940002,412.760010,412.760010,21035428
2016-03-10,412.760010,417.480011,410.269989,415.829987,415.829987,23114636
2016-03-11,415.829987,422.399994,415.109985,419.109985,419.109985,25469781
2016-03-12,419.109985,420.670013,407.029999,410.359985,410.359985,24660321
2016-03-13,410.359985,415.929993,409.570007,412.410004,412.410004,14457108
2016-03-14,412.410004,416.079987,411.190002,414.309998,414.309998,20471909
2016-03-15,414.309998,417.369995,412.309998,415.130005,415.130005,20227610
2016-03-16,415.130005,416.950012,413.320007,415.910004,415.910004,18509954
2016-03-17,415.910004,419.559998,415.329987,418.160004,418.160004,18409340
2016-03-18,418.160004,418.579987,402.480011,408.160004,408.160004,27178165
2016-03-19,408.160004,410.489990,402.130005,408.690002,408.690002,15084656
2016-03-20,408.690002,413.450012,407.239990,411.529999,411.529999,12577521
2016-03-21,411.529999,413.089996,407.250000,411.109985,411.109985,17735457
2016-03-22,411.109985,417.940002,410.779999,416.209991,416.209991,20425092
2016-03-23,416.209991,419.579987,414.179993,416.980011,416.980011,16946522
2016-03-24,416.980011,417.679993,412.880005,414.739990,414.739990,16210672
2016-03-25,414.739990,417.299988,412.410004,415.709991,415.709991,14431200
2016-03-26,415.709991,417.709991,413.929993,416.510010,416.510010,11696306
2016-03-27,416.510010,427.359985,415.500000,424.570007,424.570007,26137150
2016-03-27,424.570007,425.359985,419.700012,422.209991,422.209991,18410749
2016-03-28,422.209991,424.529999,406.359985,415.000000,415.000000,28765857
2016-03-29,415.000000,416.220001,408.399994,412.440002,412.440002,17890792
2016-03-30,412.440002,417.160004,411.450012,415.660004,415.660004,17407273
2016-03-31,415.660004,416.859985,412.790009,415.640015,415.640015,15852511
2016-04-01,415.640015,420.089996,415.089996,418.510010,418.510010,13137339
2016-04-02,418.510010,420.179993,416.950012,419.059998,419.059998,9591214
2016-04-03,419.059998,420.390015,416.209991,419.329987,419.329987,14031939
2016-04-04,419.329987,423.670013,417.950012,422.070007,422.070007,17260368
2016-04-05,422.070007,422.809998,419.540009,421.260010,421.260010,13836754
2016-04-06,421.260010,422.029999,417.940002,420.140015,420.140015,15200495
2016-04-07,420.140015,423.510010,415.500000,417.690002,417.690002,19810838
2016-04-08,417.690002,418.850006,412.390015,418.049988,418.049988,12291880
2016-04-09,418.049988,421.630005,416.690002,420.250000,420.250000,9806327
2016-04-10,420.250000,422.350006,418.109985,421.429993,421.429993,15374195
2016-04-11,421.429993,426.690002,420.700012,424.739990,424.739990,24580503
2016-04-12,424.739990,426.579987,421.410004,423.470001,423.470001,16183793
2016-04-13,423.470001,425.440002,421.839996,424.019989,424.019989,13038970
2016-04-14,424.019989,429.489990,423.250000,428.670013,428.670013,23214560
2016-04-15,428.670013,432.000000,426.839996,430.049988,430.049988,12517265
2016-04-16,430.049988,430.619995,423.790009,426.260010,426.260010,10980868
2016-04-17,426.260010,429.070007,424.350006,427.690002,427.690002,13951524
2016-04-18,427.690002,436.070007,426.839996,434.920013,434.920013,19713466
2016-04-19,434.920013,442.859985,432.510010,441.160004,441.160004,32655415
2016-04-20,441.160004,450.799988,439.529999,449.339996,449.339996,28168774
2016-04-21,449.339996,450.190002,441.899994,445.279999,445.279999,22225157
2016-04-22,445.279999,451.480011,443.070007,450.079987,450.079987,18998211
2016-04-23,450.079987,461.779999,447.890015,457.559998,457.559998,33984269
2016-04-24,457.559998,466.230011,451.790009,461.730011,461.730011,37614684
2016-04-25,461.730011,468.859985,459.230011,466.000000,466.000000,31451239
2016-04-26,466.000000,467.869995,444.619995,447.010010,447.010010,41539684
2016-04-27,447.010010,450.100006,433.899994,448.480011,448.480011,36369788
2016-04-28,448.480011,456.309998,445.220001,454.980011,454.980011,20264761
2016-04-29,454.980011,456.859985,446.649994,448.529999,448.529999,15994805
2016-04-30,448.529999,454.209991,447.519989,452.239990,452.239990,9838490
2016-05-01,452.239990,453.869995,440.209991,444.179993,444.179993,32863011
2016-05-02,444.179993,451.540009,441.549988,450.269989,450.269989,22292253
2016-05-03,450.269989,450.869995,444.220001,445.799988,445.799988,17676609
2016-05-04,445.799988,449.190002,444.350006,448.079987,448.079987,18765369
2016-05-05,448.079987,461.480011,445.720001,459.559998,459.559998,31122708
2016-05-06,459.559998,460.609985,454.600006,458.459991,458.459991,14247601
2016-05-07,458.459991,460.179993,454.940002,457.869995,457.869995,12689581
2016-05-08,457.869995,464.179993,455.380005,460.440002,460.440002,22322043
2016-05-09,460.440002,462.140015,446.809998,449.359985,449.359985,27247925
2016-05-10,449.359985,456.149994,449.589996,452.500000,452.500000,18137209
2016-05-11,452.500000,455.339996,448.399994,454.429993,454.429993,22252919
2016-05-12,454.429993,457.220001,451.489990,455.410004,455.410004,14768796
2016-05-13,455.410004,457.739990,453.579987,456.440002,456.440002,9319128
2016-05-14,456.440002,460.279999,455.000000,458.109985,458.109985,9745309
2016-05-15,458.109985,459.570007,450.730011,454.869995,454.869995,16731954
2016-05-16,454.869995,456.299988,451.709991,453.250000,453.250000,15741822
2016-05-17,453.250000,456.649994,452.350006,454.220001,454.220001,14884550
2016-05-18,454.220001,455.190002,441.119995,442.660004,442.660004,26626097
2016-05-19,442.660004,447.760010,435.420013,442.109985,442.109985,21415312
2016-05-20,442.109985,445.239990,439.730011,443.640015,443.640015,10213550
2016-05-21,443.640015,444.239990,436.940002,439.619995,439.619995,12691382
2016-05-22,439.619995,444.989990,438.239990,443.690002,443.690002,15885933
2016-05-23,443.690002,447.899994,442.019989,446.109985,446.109985,14837671
2016-05-24,446.109985,451.209991,445.350006,449.779999,449.779999,16954105
2016-05-25,449.779999,454.250000,447.670013,453.299988,453.299988,17093327
2016-05-26,453.299988,479.220001,452.709991,474.049988,474.049988,63894987
2016-05-27,474.049988,531.760010,467.049988,524.219971,524.219971,75400711
2016-05-28,524.219971,548.039978,493.220001,516.049988,516.049988,80753301
2016-05-29,516.049988,544.179993,512.809998,532.260010,532.260010,41433165
2016-05-30,532.260010,546.919983,513.150024,528.919983,528.919983,60896411
2016-05-31,528.919983,542.260010,521.299988,537.400024,537.400024,38742660
2016-06-01,537.400024,541.549988,530.469971,537.099976,537.099976,28380698
2016-06-02,537.099976,573.719971,534.340027,567.030029,567.030029,59464310
2016-06-03,567.030029,592.679993,560.869995,571.950012,571.950012,50353517
2016-06-04,571.950012,583.640015,567.770020,574.909973,574.909973,37233994
2016-06-05,574.909973,586.729980,571.669983,583.580017,583.580017,37131086
2016-06-06,583.580017,591.320007,543.630005,575.580017,575.580017,49082472
2016-06-07,575.580017,582.440002,567.780029,580.510010,580.510010,28706216
2016-06-08,580.510010,580.710022,569.260010,574.690002,574.690002,28010575
2016-06-09,574.690002,579.260010,571.140015,577.890015,577.890015,26290866
2016-06-10,577.890015,592.609985,576.289978,591.599976,591.599976,24790441
2016-06-11,591.599976,683.849976,592.789978,666.549988,666.549988,139684630
2016-06-12,666.549988,718.239990,652.780029,700.070007,700.070007,149442548
2016-06-13,700.070007,702.520020,654.690002,685.140015,685.140015,92458349
2016-06-14,685.140015,695.070007,670.450012,690.770020,690.770020,53863568
2016-06-15,690.770020,769.729980,687.429993,761.210022,761.210022,169704647
2016-06-16,761.210022,771.890015,704.210022,743.900024,743.900024,160302360
2016-06-17,743.900024,776.039978,727.130005,753.770020,753.770020,91056993
2016-06-18,753.770020,765.099976,740.380005,761.039978,761.039978,45805980
2016-06-19,761.039978,764.599976,717.409973,733.969971,733.969971,83637617
2016-06-20,733.969971,732.229980,626.049988,667.380005,667.380005,166828425
2016-06-21,667.380005,677.799988,586.599976,590.559998,590.559998,129550795
2016-06-22,590.559998,629.549988,539.280029,620.840027,620.840027,154289129
2016-06-23,620.840027,687.390015,616.409973,656.890015,656.890015,128990817
2016-06-24,656.890015,688.099976,640.789978,663.520020,663.520020,67442141
2016-06-25,663.520020,665.190002,609.900024,625.409973,625.409973,56403088
2016-06-26,625.409973,650.340027,615.219971,644.659973,644.659973,63747137
2016-06-27,644.659973,659.270020,634.260010,644.890015,644.890015,49673830
2016-06-28,644.890015,645.909973,621.760010,636.539978,636.539978,50898093
2016-06-29,636.539978,673.039978,631.239990,670.020020,670.020020,58215062
2016-06-30,670.020020,685.109985,661.090027,674.570007,674.570007,62394480
2016-07-01,674.570007,700.460022,671.460022,698.059998,698.059998,46555796
2016-07-02,698.059998,701.489990,644.609985,661.640015,661.640015,66591456
2016-07-03,661.640015,679.030029,644.039978,675.159973,675.159973,42756935
2016-07-04,675.159973,679.190002,657.309998,663.669983,663.669983,36687264
2016-07-05,663.669983,678.390015,662.239990,672.700012,672.700012,31708100
2016-07-06,672.700012,676.190002,604.950012,635.250000,635.250000,97639342
2016-07-07,635.250000,663.429993,630.169983,662.780029,662.780029,49243011
2016-07-08,662.780029,663.489990,620.679993,651.830017,651.830017,62061207
2016-07-09,651.830017,651.979980,636.799988,647.109985,647.109985,18955766
2016-07-10,647.109985,657.469971,639.969971,646.710022,646.710022,29925667
2016-07-11,646.710022,673.190002,644.559998,670.559998,670.559998,44047499
2016-07-12,670.559998,672.020020,656.039978,661.150024,661.150024,41791464
2016-07-13,661.150024,661.880005,646.309998,657.250000,657.250000,31748496
2016-07-14,657.250000,667.460022,656.500000,664.200012,664.200012,23817856
2016-07-15,664.200012,665.409973,655.719971,660.690002,660.690002,13557557
2016-07-16,660.690002,680.940002,660.130005,676.330017,676.330017,31614610
2016-07-17,676.330017,680.419983,664.609985,670.380005,670.380005,28810844
2016-07-18,670.380005,673.239990,663.630005,671.099976,671.099976,20401885
2016-07-19,671.099976,672.289978,659.510010,664.400024,664.400024,25075066
2016-07-20,664.400024,666.510010,657.820007,664.619995,664.619995,21351309
2016-07-21,664.619995,669.440002,645.690002,651.109985,651.109985,43283429
2016-07-22,651.109985,658.169983,647.979980,655.159973,655.159973,19544654
2016-07-23,655.159973,664.210022,651.030029,659.289978,659.289978,19642346
2016-07-24,659.289978,662.510010,651.080017,654.000000,654.000000,22564554
2016-07-25,654.000000,657.760010,643.489990,654.380005,654.380005,32177578
